shuffled_id,shuffled_file,original_file,source,ref_text,cer,duration_sec,utmos
1219,audio/1219.wav,./dataset/reazonspeech_wav_out/003/2b318eba34145.wav,reazonspeech,北澤さん、気になった選手、楽しみな選手はいらっしゃいますか。,0.2,4.379458333333333,3.446038007736206
1220,audio/1220.wav,./dataset/reazonspeech_wav_out/001/2b63552add021.wav,reazonspeech,ありがとうございました。,0.0833333333333333,3.859458333333333,3.5692951679229736
1221,audio/1221.wav,./dataset/reazonspeech_wav_out/002/2b7b0b3d9dd40.wav,reazonspeech,女人高野として非常に皆さんに親しまれております。,0.0833333333333333,6.059458333333334,3.276378631591797
1222,audio/1222.wav,./dataset/reazonspeech_wav_out/000/2b943d1268b87.wav,reazonspeech,さらに市販の吸音材をすき間に入れればより効果がアップします,0.1724137931034483,8.799458333333334,3.319913387298584
1223,audio/1223.wav,./dataset/reazonspeech_wav_out/000/2bb9dc077bcd4.wav,reazonspeech,ねっ私も就職しよっかな・,0.25,5.519458333333334,3.1704795360565186
1224,audio/1224.wav,./dataset/reazonspeech_wav_out/003/2bc5c6ab98136.wav,reazonspeech,いやいやだからその高橋になるのが嫌だって言ってるんじゃん。,0.1724137931034483,4.959458333333333,3.1301932334899902
1225,audio/1225.wav,./dataset/reazonspeech_wav_out/001/2bf4b8c661ddd.wav,reazonspeech,確かに。,0.25,3.079458333333333,3.785250425338745
1226,audio/1226.wav,./dataset/reazonspeech_wav_out/001/2c0e830766e14.wav,reazonspeech,井上は、これでダグアウトに戻るということになりました。,0.2222222222222222,7.199458333333333,3.1115026473999023
1227,audio/1227.wav,./dataset/reazonspeech_wav_out/000/2c41eef2f65f5.wav,reazonspeech,それじゃあね」。,0.25,3.719458333333333,3.1828858852386475
1228,audio/1228.wav,./dataset/reazonspeech_wav_out/001/2cae4881ec732.wav,reazonspeech,取り出す時もしっかりと油を切って取り出したほうが油切れがいいと思います,0.0571428571428571,7.639458333333334,3.5582761764526367
1229,audio/1229.wav,./dataset/reazonspeech_wav_out/002/2cba169a9238a.wav,reazonspeech,大河ドラマ,0.0,5.699458333333333,3.2663047313690186
1230,audio/1230.wav,./dataset/reazonspeech_wav_out/000/2cc6181df087b.wav,reazonspeech,失礼します。,0.1666666666666666,4.239458333333333,3.5643086433410645
1231,audio/1231.wav,./dataset/reazonspeech_wav_out/000/2cfeaa9e628bf.wav,reazonspeech,虫を私食べたことがあります。,0.0714285714285714,4.799458333333333,3.0704681873321533
1232,audio/1232.wav,./dataset/reazonspeech_wav_out/002/2d44ef159f51f.wav,reazonspeech,市議の皆さんへのお届け物は後ほど,0.125,7.819458333333333,3.1146490573883057
1233,audio/1233.wav,./dataset/reazonspeech_wav_out/000/2e0188992720f.wav,reazonspeech,自分たちのいつもどおりの試合をしたいと話した。,0.2608695652173913,4.4394583333333335,3.52628231048584
1234,audio/1234.wav,./dataset/reazonspeech_wav_out/000/2e13b0911f5a2.wav,reazonspeech,絡み合っていくような感じですね。,0.125,4.179458333333334,3.00313138961792
1235,audio/1235.wav,./dataset/reazonspeech_wav_out/003/2e32304bfc4bc.wav,reazonspeech,そうだな。,0.2,3.759458333333333,3.5414628982543945
1236,audio/1236.wav,./dataset/reazonspeech_wav_out/001/2eaed75f173f3.wav,reazonspeech,石川選手はドライバーを持っています。,0.0,4.259458333333333,3.5290207862854004
1237,audio/1237.wav,./dataset/reazonspeech_wav_out/002/2ecd4f3666db4.wav,reazonspeech,ここ５年間で最も低い金額です。,0.1333333333333333,5.419458333333333,3.896494865417481
1238,audio/1238.wav,./dataset/reazonspeech_wav_out/000/2f036e11cdfb7.wav,reazonspeech,ビートたけしさん,0.0,3.099458333333333,3.549516439437866
1239,audio/1239.wav,./dataset/reazonspeech_wav_out/001/2f41a5bf36ad8.wav,reazonspeech,いやそれうん大丈夫じゃないこともあると思います。,0.2916666666666667,5.679458333333334,3.598455905914306
1240,audio/1240.wav,./dataset/reazonspeech_wav_out/001/2f97df8316b14.wav,reazonspeech,〈今月のＰラジオはさらば〉,0.2307692307692307,3.679458333333333,3.087794065475464
1241,audio/1241.wav,./dataset/reazonspeech_wav_out/000/2fa6d4fb9a01b.wav,reazonspeech,しかし。,0.25,4.999458333333333,3.4497437477111816
1242,audio/1242.wav,./dataset/reazonspeech_wav_out/001/2fdb1bc13bad3.wav,reazonspeech,これはちょっと日本としてはトラブルですね。,0.0476190476190476,4.739458333333333,3.537671566009521
1243,audio/1243.wav,./dataset/reazonspeech_wav_out/003/30fdab86adfa4.wav,reazonspeech,座右の銘となりました。,0.0909090909090909,3.699458333333333,3.1310927867889404
1244,audio/1244.wav,./dataset/reazonspeech_wav_out/002/315692604f90f.wav,reazonspeech,好きなことには夢中になるんだとか。,0.0588235294117647,5.739458333333333,3.994777202606201
1245,audio/1245.wav,./dataset/reazonspeech_wav_out/000/315be0f41889b.wav,reazonspeech,本人しか分かりません。,0.2727272727272727,3.139458333333333,3.408077001571656
1246,audio/1246.wav,./dataset/reazonspeech_wav_out/002/31d041b33881e.wav,reazonspeech,ちなみに無料でできるんでしょうか？,0.0588235294117647,4.999458333333333,3.2323098182678223
1247,audio/1247.wav,./dataset/reazonspeech_wav_out/003/325542bff6901.wav,reazonspeech,左右にバンカーがあります。,0.2307692307692307,4.619458333333333,3.5204520225524902
1248,audio/1248.wav,./dataset/reazonspeech_wav_out/001/325b41a76d31f.wav,reazonspeech,時間がないわ。,0.1428571428571428,5.699458333333333,3.332404136657715
1249,audio/1249.wav,./dataset/reazonspeech_wav_out/003/32626526ffd76.wav,reazonspeech,それが嫌なんですよ。,0.3,3.1994583333333333,3.399125814437866
1250,audio/1250.wav,./dataset/reazonspeech_wav_out/000/32774e0ea4539.wav,reazonspeech,というのも,0.0,3.3194583333333334,3.213090419769287
1251,audio/1251.wav,./dataset/reazonspeech_wav_out/000/32e4996b3b96e.wav,reazonspeech,さてさて。,0.0,3.579458333333333,3.609736204147339
1252,audio/1252.wav,./dataset/reazonspeech_wav_out/002/333d955560b29.wav,reazonspeech,あっ食べたい？,0.2857142857142857,3.2994583333333334,3.4301440715789795
1253,audio/1253.wav,./dataset/reazonspeech_wav_out/000/333e4eea55476.wav,reazonspeech,泣いてみせましょうか。,0.0909090909090909,3.2594583333333333,4.236823081970215
1254,audio/1254.wav,./dataset/reazonspeech_wav_out/001/333fcdd8d4f14.wav,reazonspeech,なりませんよ,0.1666666666666666,5.519458333333334,3.715943098068237
1255,audio/1255.wav,./dataset/reazonspeech_wav_out/002/345ec8e8f8fc7.wav,reazonspeech,俳句とかアニメとかアイドルとかそういうような何か大衆文化の最先端のかたちが異世界だなというふうに思います。,0.1320754716981132,9.679458333333333,3.736519098281861
1256,audio/1256.wav,./dataset/reazonspeech_wav_out/000/34a04c669fab9.wav,reazonspeech,では開けてみましょう。,0.0909090909090909,3.9794583333333335,3.521045207977295
1257,audio/1257.wav,./dataset/reazonspeech_wav_out/001/34c3b14825966.wav,reazonspeech,ちょっとじゃあ、お米にこれを絡ませて。,0.1052631578947368,6.599458333333334,3.077876567840576
1258,audio/1258.wav,./dataset/reazonspeech_wav_out/000/355375cf7f4b3.wav,reazonspeech,素敵な方でした本当に。,0.2727272727272727,3.2594583333333333,3.7181553840637207
1259,audio/1259.wav,./dataset/reazonspeech_wav_out/002/3592291fb682e.wav,reazonspeech,目には見えない地盤。,0.1,6.759458333333333,3.0562992095947266
1260,audio/1260.wav,./dataset/reazonspeech_wav_out/001/3597ee3496545.wav,reazonspeech,４人になって最初のアルバムなんで僕らの個人的なオープニングテーマ感もあるというか。,0.0975609756097561,9.459458333333334,3.1827402114868164
1261,audio/1261.wav,./dataset/reazonspeech_wav_out/003/367eeafe58ba7.wav,reazonspeech,確かに。,0.25,4.079458333333333,3.238618850708008
1262,audio/1262.wav,./dataset/reazonspeech_wav_out/001/372d4ecd2686e.wav,reazonspeech,安定して晴れるのは北海道ぐらいですね。,0.0526315789473684,4.419458333333333,3.047255754470825
1263,audio/1263.wav,./dataset/reazonspeech_wav_out/001/3743982867c9b.wav,reazonspeech,医師免許を持ってるのに技師として働いてるなんて。,0.1666666666666666,5.059458333333334,3.1852660179138184
1264,audio/1264.wav,./dataset/reazonspeech_wav_out/001/379e184d9f5a2.wav,reazonspeech,誰か有名な武士でも来たかな？,0.1428571428571428,4.079458333333333,3.152240037918091
1265,audio/1265.wav,./dataset/reazonspeech_wav_out/000/37a6e33d982be.wav,reazonspeech,私これからどうしよ。,0.1,4.139458333333334,3.6754150390625
1266,audio/1266.wav,./dataset/reazonspeech_wav_out/000/37db7daf2564a.wav,reazonspeech,「祈り」と並んで今回見ていくテーマ,0.2352941176470588,6.9394583333333335,3.2266855239868164
1267,audio/1267.wav,./dataset/reazonspeech_wav_out/000/386f2bc9e3551.wav,reazonspeech,どういう意味ですか？,0.1,3.799458333333333,3.156949520111084
1268,audio/1268.wav,./dataset/reazonspeech_wav_out/003/387de7b2cd8cf.wav,reazonspeech,実はこの穴はアリの巣。,0.0909090909090909,5.659458333333333,3.042980670928955
1269,audio/1269.wav,./dataset/reazonspeech_wav_out/002/392da300ae900.wav,reazonspeech,初対面の時ね,0.1666666666666666,3.1794583333333333,3.666481494903565
1270,audio/1270.wav,./dataset/reazonspeech_wav_out/003/39f1d2860e5f2.wav,reazonspeech,今日のポイントはこちらです。,0.2142857142857142,3.539458333333333,3.6005313396453857
1271,audio/1271.wav,./dataset/reazonspeech_wav_out/002/3a07f6eb61821.wav,reazonspeech,そういった意味では自分のやりたい仕事を今日しっかりできていますよね。,0.1764705882352941,7.059458333333334,3.299747467041016
1272,audio/1272.wav,./dataset/reazonspeech_wav_out/002/3a1211faba2f4.wav,reazonspeech,今日も今日で本戦ではないのでまた気持ちを引き締めて臨みたいなと思います。,0.0277777777777777,7.579458333333333,3.592172145843506
1273,audio/1273.wav,./dataset/reazonspeech_wav_out/002/3a1f7f195fbaf.wav,reazonspeech,習政権の思惑を見ていきます。,0.0714285714285714,5.219458333333334,3.8524248600006095
1274,audio/1274.wav,./dataset/reazonspeech_wav_out/003/3abc7ecc81681.wav,reazonspeech,このコーナー皆さんのご意見,0.0,3.079458333333333,3.2614333629608154
1275,audio/1275.wav,./dataset/reazonspeech_wav_out/003/3ad66aa82253b.wav,reazonspeech,こんどはねコッシーとみんなにだすからね。,0.25,5.259458333333333,3.598551750183105
1276,audio/1276.wav,./dataset/reazonspeech_wav_out/001/3af1cdd45a450.wav,reazonspeech,この前も少し話したけどウチ,0.0769230769230769,4.859458333333333,4.021629333496094
1277,audio/1277.wav,./dataset/reazonspeech_wav_out/000/3c2373eea4ae3.wav,reazonspeech,シャワーズはね結構でかくて。,0.1428571428571428,4.039458333333333,3.3756489753723145
1278,audio/1278.wav,./dataset/reazonspeech_wav_out/002/3c8c974fd619e.wav,reazonspeech,こうやって終わるんですけどこの。,0.1875,7.099458333333334,3.338979005813598
1279,audio/1279.wav,./dataset/reazonspeech_wav_out/000/3d7a991b41744.wav,reazonspeech,そもそも総研でもやった。,0.25,3.799458333333333,3.308390140533448
1280,audio/1280.wav,./dataset/reazonspeech_wav_out/001/3d7e860476bcd.wav,reazonspeech,ロシア軍の攻撃、激しさを増しています。,0.2105263157894736,6.199458333333333,3.6419870853424072
1281,audio/1281.wav,./dataset/reazonspeech_wav_out/000/3d8217caceb20.wav,reazonspeech,何かそういうちょっと切ない未来が待ってる気がするの彼に。,0.1071428571428571,7.059458333333334,3.125568628311157
1282,audio/1282.wav,./dataset/reazonspeech_wav_out/003/3dcacd7c5b1bd.wav,reazonspeech,その姿はふだんのゴルフウェアから一変。,0.2105263157894736,5.039458333333333,3.328033685684204
1283,audio/1283.wav,./dataset/reazonspeech_wav_out/003/3e294aeecfc99.wav,reazonspeech,準決勝もう一つの組み合わせ。,0.0714285714285714,4.999458333333333,3.363423585891724
1284,audio/1284.wav,./dataset/reazonspeech_wav_out/003/3e2a2df14ed6c.wav,reazonspeech,拳銃を奪う相手を三好巡査にしたのも大木ちゃんとの繋がりを考えての事だ。,0.2,8.899458333333333,3.274376630783081
1285,audio/1285.wav,./dataset/reazonspeech_wav_out/003/3e38af3cd3ec3.wav,reazonspeech,最初の大統領に選出された直後のインタビューですよね。,0.1153846153846153,5.559458333333334,3.43972396850586
1286,audio/1286.wav,./dataset/reazonspeech_wav_out/000/3e3f83f8e61ff.wav,reazonspeech,その方が面白い面白くないですか？,0.1875,4.739458333333333,3.476804494857788
1287,audio/1287.wav,./dataset/reazonspeech_wav_out/003/3ea5e4b0c6227.wav,reazonspeech,そうかもしれませんね。,0.0909090909090909,3.1794583333333333,3.299110174179077
1288,audio/1288.wav,./dataset/reazonspeech_wav_out/002/3ef88111f6fb0.wav,reazonspeech,ごめんなさい。,0.1428571428571428,6.159458333333333,3.03183650970459
1289,audio/1289.wav,./dataset/reazonspeech_wav_out/002/3f04eb74456bf.wav,reazonspeech,警察に通報があり、無事保護されました。,0.1052631578947368,8.679458333333333,3.335937738418579
1290,audio/1290.wav,./dataset/reazonspeech_wav_out/003/3f42575ba7bd5.wav,reazonspeech,降りたことないですね。,0.0909090909090909,4.959458333333333,3.4157700538635254
1291,audio/1291.wav,./dataset/reazonspeech_wav_out/001/3f81295006170.wav,reazonspeech,少し軽く手でなじませていきますね。,0.0,7.359458333333333,3.039705276489258
1292,audio/1292.wav,./dataset/reazonspeech_wav_out/003/40042a426ae6a.wav,reazonspeech,高畑さん,0.25,3.3394583333333334,3.332672119140625
1293,audio/1293.wav,./dataset/reazonspeech_wav_out/001/401e0dbe097c0.wav,reazonspeech,佐藤九段が勝ち,0.0,3.119458333333333,3.905242919921875
1294,audio/1294.wav,./dataset/reazonspeech_wav_out/002/4046950bf8abf.wav,reazonspeech,そして福島県。,0.1428571428571428,3.1994583333333333,3.703355550765991
1295,audio/1295.wav,./dataset/reazonspeech_wav_out/002/40a02a111cbe8.wav,reazonspeech,動画サイトに映像がアップされてます。,0.0555555555555555,7.099458333333334,3.451977729797364
1296,audio/1296.wav,./dataset/reazonspeech_wav_out/002/413a6fa2556ae.wav,reazonspeech,俺はお前を許したわけじゃない。,0.0666666666666666,6.179458333333334,3.165827751159668
1297,audio/1297.wav,./dataset/reazonspeech_wav_out/002/41d75738e3d4b.wav,reazonspeech,ここもボール先行しています。,0.2857142857142857,7.079458333333333,3.5535888671875
1298,audio/1298.wav,./dataset/reazonspeech_wav_out/003/41efff064cf2f.wav,reazonspeech,それではお悩みランキング１位のお悩みを解決しましょう！,0.074074074074074,7.359458333333333,3.0796563625335693
1299,audio/1299.wav,./dataset/reazonspeech_wav_out/002/4224058919fad.wav,reazonspeech,実はこの浜,0.0,5.959458333333333,3.4703941345214844
1300,audio/1300.wav,./dataset/reazonspeech_wav_out/000/425125b5c498d.wav,reazonspeech,さあ今度はクーラーボックスです。,0.0625,4.199458333333333,3.7978596687316895
1301,audio/1301.wav,./dataset/reazonspeech_wav_out/000/43233f6b82c1b.wav,reazonspeech,でも１８度まで気温が上がります。,0.1875,3.499458333333333,3.338952779769897
1302,audio/1302.wav,./dataset/reazonspeech_wav_out/003/43dd41bfc6f57.wav,reazonspeech,それから吉田優利がこれからバーディーパットを打っていきます。,0.1,4.739458333333333,3.2505502700805664
1303,audio/1303.wav,./dataset/reazonspeech_wav_out/003/440d37cddd841.wav,reazonspeech,前に出るしかないんですよね,0.0,3.619458333333333,3.122605323791504
1304,audio/1304.wav,./dataset/reazonspeech_wav_out/000/4505a02670c5e.wav,reazonspeech,社員の動向を探るんでしょ？,0.0769230769230769,6.339458333333333,3.520023822784424
1305,audio/1305.wav,./dataset/reazonspeech_wav_out/003/45ad492d56b52.wav,reazonspeech,星野陸也が３アンダーグループにいます。,0.1052631578947368,7.359458333333333,3.690306901931762
1306,audio/1306.wav,./dataset/reazonspeech_wav_out/002/465d0a7e45845.wav,reazonspeech,それから２つ目はですね,0.0909090909090909,3.519458333333333,3.6654164791107178
1307,audio/1307.wav,./dataset/reazonspeech_wav_out/001/46a46528438d5.wav,reazonspeech,動機を探そうって言いだしたのあんたでしょ。,0.0952380952380952,5.119458333333333,3.7878942489624015
